max_depth,subsample,min_child_weight,colsample_bytree,n_estimators,time,RMSE
6,0.4954879652030638,2.561443190123573,0.8407197075265844,20.773494763588225,0.1452388329998939,3294.120550514929
5,0.5692408163607161,2.137993467027601,0.8729937310065727,20.84865460720588,0.1188280419992224,3204.0641833917143
5,0.404528664833586,2.8984686104320443,0.6058590239702248,23.179492319725632,0.1028742920007061,3386.7186874453937
5,0.5539222909297215,2.074885050894544,0.8323919653354678,20.336619010710123,0.0977025419997517,3277.32091883282
4,0.6632487376284817,2.145972464208482,0.6949317475682617,128.5865539920962,0.6080404170006659,3306.501213971152
6,0.9996046292090732,5.7696928988021305,0.9660847940191796,20.59704072403817,0.29272525000124,3250.17711148273
6,0.959481593269716,5.90005653263323,0.9205338210068308,19.182926874133344,0.1793745840004703,3189.1119342374627
5,0.6608134812854971,5.177947058017127,0.7388358301367106,19.436179095138343,0.1712150830007885,3177.438611582593
5,1.0,4.732480185271405,1.0,19.84674977925956,0.2304254999999102,3246.9828953526658
6,0.611678134190478,5.3314951902857,0.8740754597498879,19.51947133075526,0.2266027090008719,3181.4081088022363
6,0.5608443093581744,2.1434739512296965,0.968039133161803,20.093946252307475,0.1762295409989747,3362.853149811584
5,0.6292852830536193,2.563889488292807,0.9719795379461128,20.986861811492084,0.1546736660002352,3255.7128943584435
5,0.8994498256448284,2.045150020942305,0.6815933396246364,22.76414830539771,0.1438488749990938,3285.274970965839
6,0.9520965836466764,2.417942938491044,0.8461740474302283,23.65985399960272,0.1897796249995735,3289.3844997275783
8,0.7896881248419105,3.484934743897255,0.6607727370634723,56.39886397933319,0.4004077499994309,3338.4250365399216
6,0.4062918489134957,5.812552550480467,0.6496476544434924,18.7833727816766,0.1111353750002308,3339.6978344419745
5,0.4755547573599953,2.215770796899118,0.9031780306370494,21.27760697355705,0.1266785000007075,3096.1424520413
6,0.989632956405512,2.250820114476621,0.8604349062090404,21.524421728599904,0.140420665999045,3254.2081547405865
3,0.8993753411091078,2.912812276676165,0.9346763988049044,20.170224517234868,0.0718063750009605,3300.4903457597584
4,0.9144136021596504,3.3869664757607385,0.7539173046912235,22.484861322869964,0.0997085840008367,3228.2257627805893
5,0.4155962930439931,2.433495298137992,0.9602931680108128,21.78656161575104,0.1063714579995576,3363.971386363626
4,0.6102394685684014,2.2355901457148817,0.8853169095637066,20.73545873348224,0.0894597500009695,3295.432931161469
5,0.4420991165285123,2.216791951780287,0.7328638703468626,21.59100023626941,0.1107858750001469,3271.8757250118792
3,0.9238143101901526,2.8948498157880564,0.9110500172085176,20.03497846294973,0.0728372499997931,3313.1763386166685
3,0.9766056599399164,5.179020904596418,0.9088320958838378,171.17664482071763,0.4441187499996886,3462.9352982969926
7,0.7970478619366939,4.939469817339102,0.7777248092567696,197.2796702999524,1.0486974590003229,3352.804171413125
6,0.8246724562372068,3.2164361147149845,0.8746467203915897,23.156721750623376,0.1462845000005472,3266.3026978591647
5,0.9669597535479124,2.13963869915992,0.619744824349646,20.90042004534597,0.1049301659986667,3113.350095087272
5,0.8339646730798356,5.279674999684518,0.6052934662504782,20.66889798658468,0.1117441659989708,3222.265434888668
5,1.0,5.672552249415015,1.0,19.60915437734372,0.1101168339992,3262.999929649337
6,1.0,5.887516308011586,1.0,19.665114060242963,0.1296136670007399,3207.8992069097794
4,0.6073539073152252,5.774593564025592,0.732661344778897,52.68202876698699,0.20630499999970198,3414.048777296593
