max_depth,subsample,min_child_weight,colsample_bytree,n_estimators,time,RMSE
7,0.8661577952308723,5.800066317620669,0.750022851549314,24.37866889339169,0.2402078329996584,3818.228171245259
3,0.8334079064843474,5.270709528701072,0.9330983050247436,178.21677703382568,0.4449626250006986,4088.849108969709
9,0.6367855532169011,3.3736794030686466,0.6010224126893378,28.00437875347881,0.2269560410004487,4032.208427212295
8,0.6069897976517313,5.823227477942243,0.6019779699246882,165.91578054976972,1.046248958000433,3973.5265031233184
8,0.4973356121732984,2.344926052149704,0.7514177831221251,113.75404818215924,0.9522737909992428,4147.74487038263
3,0.903526891126464,3.328751029319758,0.7160278902768579,149.94131108570411,0.4672032080015924,3743.159730302176
4,0.7018926891543166,5.94267423965091,0.883744645845195,83.72062852863448,0.2710465410000324,3863.549432966991
7,0.857855547384317,4.887829525609629,0.9054121301208088,50.68889724513901,0.3040485410001565,3785.602331064671
7,0.7294172305488305,3.702521698624785,0.630086462152569,54.526706530733584,0.3005213340002228,3819.266476455141
6,0.4654860504589626,2.6196459982942657,0.8307599009920732,130.18668140016598,0.6406522920005955,4074.2935817292505
7,1.0,2.0,0.6376646558246802,149.63942498426468,0.7185761250002543,3919.451309819865
3,0.5564620781984764,6.0,0.9971246676883544,150.9752567650824,0.3600137909998011,4061.327800556789
7,0.5765610619149778,2.99886180343211,0.6740186646792519,179.95538821541868,0.9843112079997808,4028.346445838285
8,0.9828627866604592,5.370181722241515,0.9698679410236948,193.64395261140285,1.2372987500002637,3933.660335471944
6,0.5778213937526007,5.360551692169679,0.9196964862022212,185.2573950194484,0.87139125000067,3981.408711452776
3,0.4521935900797101,3.5626088249085845,0.997124936227144,167.76146456377074,0.4133903339989047,4004.698010215727
3,0.5231502296452489,3.8357039719989534,0.8473696145306183,106.53720752121087,0.2829602920010075,3866.207946404686
4,0.7306511059687822,5.455625276339605,0.7355968871784884,61.99712865870393,0.2487803330004681,3827.332031636699
4,0.4414323914618125,5.296874148168812,0.8973992470071332,24.2678850673071,0.1075810420006746,3787.761605045485
3,1.0,2.354640273380091,0.6161055156559245,149.5733446494523,0.3234437909995904,3855.003469250984
3,0.8301744884735478,3.813393229873749,0.7446281690824001,148.9883027000433,0.3168302079993736,3934.904151680328
3,0.9594599437193676,3.020074335652345,0.6992696081028343,150.56782544722094,0.3385987499987095,3988.857130700572
6,0.666193912130089,3.823252051674765,0.96244293135102,83.66503470318595,0.4795432499995513,4003.030314982673
5,0.9451193745603752,4.24375224591749,0.9661520592850756,77.14582299220251,0.3412523750012042,3744.0257696169983
9,0.7139287847158533,4.930659235304463,0.6746760402406132,30.907074061047847,0.313924500000212,3810.476154185073
4,0.8802789197085079,2.0872993313096524,0.7769004941736137,73.49190135500042,0.3088711670006887,3804.5429484276833
8,0.5543280367765993,4.758826287266896,0.9583183440489716,177.23380540022265,1.6242311669993796,4156.322492636133
9,0.6809938360034968,4.757916848662653,0.7444229823757327,26.215088092749475,0.2922853330001089,3846.727152977696
